call_id,opened_at,month,call_direction,call_reason,call_type,linked_incident,company,opened_by
CALL0394630,2024-09-13 08:09:29,2024-09,Inbound from User,Information,Incident,INC24182381,AXA FRANCE AEP,Agent_009
CALL0394631,2024-09-13 08:50:10,2024-09,Outbound to user,Follow-up,Incident,INC24186565,AXA FRANCE ADMIN,Agent_128
CALL0394632,2024-09-13 08:50:21,2024-09,Inbound from User,Follow-up,Incident,INC24077603,AXA FRANCE ADMIN,Agent_120
CALL0394633,2024-09-13 08:53:48,2024-09,Inbound from User,Follow-up,Incident,INC23807188,AXA FRANCE ADMIN,Agent_147
CALL0394634,2024-09-13 08:54:09,2024-09,Outbound to user,Follow-up,Incident,INC24105181,AXA FRANCE ADMIN,Agent_128
CALL0394637,2024-09-13 08:55:56,2024-09,Inbound from Other,Information,Incident,INC24131195,JURIDICA,Agent_002
CALL0394638,2024-09-13 08:58:11,2024-09,Inbound from User,Update,Incident,INC24082059,AXA FRANCE ADMIN,Agent_120
CALL0394639,2024-09-13 08:58:46,2024-09,Outbound to user,Other,Incident,INC23838787,AXA FRANCE AEP,Agent_128
CALL0394641,2024-09-13 09:02:59,2024-09,Inbound from User,Update,Incident,INC24181624,AXA FRANCE ADMIN,Agent_113
CALL0394651,2024-09-13 09:14:02,2024-09,Inbound from User,Follow-up,Incident,INC24182601,AXA FRANCE ADMIN,Agent_128
CALL0394655,2024-09-13 09:19:59,2024-09,Outbound to Support group,Information,Incident,INC24186907,AXA FRANCE ADMIN,Agent_033
CALL0394669,2024-09-13 09:35:54,2024-09,Inbound from User,Update,Incident,INC24162070,AXA FRANCE ADMIN,Agent_153
CALL0394675,2024-09-13 09:42:04,2024-09,Outbound to user,Information,Incident,INC24172638,AXA Services MOROCCO,Agent_120
CALL0394692,2024-09-13 09:58:37,2024-09,Inbound from User,Information,Incident,INC24181220,AXA FRANCE ADMIN,Agent_033
CALL0394696,2024-09-13 10:01:10,2024-09,Inbound from User,Follow-up,Incident,INC24187006,AXA FRANCE ADMIN,Agent_056
CALL0394700,2024-09-13 10:04:09,2024-09,Outbound to Other,Follow-up,Incident,INC24168508,AXA FRANCE ADMIN,Agent_054
CALL0394701,2024-09-13 10:04:11,2024-09,Inbound from User,Information,Incident,INC24179021,AXA FRANCE ADMIN,Agent_009
CALL0394723,2024-09-13 10:28:30,2024-09,Inbound from User,Other,Incident,INC24146838,AXA FRANCE ADMIN,Agent_127
CALL0394727,2024-09-13 10:30:50,2024-09,Inbound from User,Follow-up,Incident,INC24187180,AXA BANQUE,Agent_129
CALL0394731,2024-09-13 10:34:26,2024-09,Outbound to Other,Follow-up,Incident,INC24080588,AXA FRANCE ADMIN,Agent_083
CALL0394746,2024-09-13 10:51:29,2024-09,Inbound from User,Other,Incident,INC24099898,AXA FRANCE ADMIN,Agent_127
CALL0394748,2024-09-13 10:52:44,2024-09,Outbound to Other,Follow-up,Incident,INC24149995,AXA FRANCE ADMIN,Agent_140
CALL0394758,2024-09-13 11:05:18,2024-09,Inbound from User,Follow-up,Incident,INC24156007,AXA BANQUE,Agent_132
CALL0394760,2024-09-13 11:06:58,2024-09,Inbound from User,Update,Incident,INC24187123,AXA BANQUE,Agent_004
CALL0394761,2024-09-13 11:07:17,2024-09,Outbound to Support group,Other,Incident,INC24188514,UGIPS,Agent_056
CALL0394762,2024-09-13 11:08:20,2024-09,Inbound from User,Update,Incident,INC24188260,AXA FRANCE ADMIN,Agent_113
CALL0394771,2024-09-13 11:16:28,2024-09,Outbound to user,Follow-up,Incident,INC24098366,AXA FRANCE ADMIN,Agent_065
CALL0394773,2024-09-13 11:17:14,2024-09,Outbound to user,Information,Incident,INC24177532,AXA FRANCE ADMIN,Agent_009
CALL0394783,2024-09-13 11:21:54,2024-09,Inbound from User,Update,Incident,INC24037443,AXA FRANCE ADMIN,Agent_113
CALL0394789,2024-09-13 11:23:13,2024-09,Inbound from User,Follow-up,Incident,INC24186907,AXA FRANCE ADMIN,Agent_128
CALL0394790,2024-09-13 11:23:17,2024-09,Inbound from Other,Information,Incident,INC24059946,AXA FRANCE ADMIN,Agent_002
CALL0394795,2024-09-13 11:25:10,2024-09,Outbound to user,Information,Incident,INC24170862,AXA FRANCE ADMIN,Agent_009
CALL0394800,2024-09-13 11:27:01,2024-09,Outbound to user,Information,Incident,INC23845430,AXA FRANCE ADMIN,Agent_009
CALL0394802,2024-09-13 11:28:06,2024-09,Inbound from Other,Information,Incident,INC24171947,AXA FRANCE ADMIN,Agent_002
CALL0394823,2024-09-13 11:42:02,2024-09,Inbound from User,Update,Incident,INC24180987,AXA FRANCE ADMIN,Agent_004
CALL0394828,2024-09-13 11:46:38,2024-09,Inbound from User,Follow-up,Incident,INC24186783,AXA FRANCE ADMIN,Agent_147
CALL0394840,2024-09-13 11:59:44,2024-09,Inbound from User,Other,Incident,INC24187962,AXA FRANCE ADMIN,Agent_128
CALL0394847,2024-09-13 12:08:15,2024-09,Outbound to Support group,Information,Incident,INC24189326,AXA FRANCE ADMIN,Agent_009
CALL0394871,2024-09-13 13:05:07,2024-09,Inbound from User,Update,Incident,INC24189962,AXA FRANCE ADMIN,Agent_033
CALL0394872,2024-09-13 13:09:41,2024-09,Outbound to Support group,Information,Incident,INC24189296,AXA FRANCE ADMIN,Agent_002
CALL0394874,2024-09-13 13:13:59,2024-09,Outbound to Support group,Information,Incident,INC24186852,SOGAREP,Agent_009
CALL0394884,2024-09-13 13:35:20,2024-09,Inbound from User,Follow-up,Incident,INC24145629,AXA FRANCE ADMIN,Agent_056
CALL0394885,2024-09-13 13:42:41,2024-09,Outbound to user,Follow-up,Incident,INC24182723,AXA FRANCE ADMIN,Agent_069
CALL0394889,2024-09-13 13:47:46,2024-09,Outbound to Other,Follow-up,Incident,INC24190396,AXA FRANCE ADMIN,Agent_116
CALL0394891,2024-09-13 13:49:32,2024-09,Outbound to user,Follow-up,Incident,INC24189556,AXA FRANCE CLUB 14,Agent_090
CALL0394892,2024-09-13 13:50:05,2024-09,Outbound to Support group,Information,Incident,INC24190432,AXA BANQUE,Agent_009
CALL0394900,2024-09-13 14:07:08,2024-09,Inbound from User,Other,Incident,INC24190031,AXA FRANCE ADMIN,Agent_127
CALL0394906,2024-09-13 14:09:49,2024-09,Outbound to user,Information,Incident,INC24186852,SOGAREP,Agent_009
CALL0394912,2024-09-13 14:13:19,2024-09,Inbound from User,Information,Incident,INC24187607,AXA BANQUE,Agent_009
CALL0394940,2024-09-13 14:37:36,2024-09,Inbound from User,Follow-up,Incident,INC24190469,AXA FRANCE ADMIN,Agent_129
CALL0394942,2024-09-13 14:42:58,2024-09,Outbound to user,Follow-up,Incident,INC24191004,AXA FRANCE ADMIN,Agent_056
CALL0394944,2024-09-13 14:45:51,2024-09,Outbound to Support group,Information,Incident,INC24190746,AXA FRANCE ADMIN,Agent_033
CALL0394947,2024-09-13 14:50:41,2024-09,Inbound from User,Update,Incident,INC24190466,AXA FRANCE ADMIN,Agent_113
CALL0394948,2024-09-13 14:50:43,2024-09,Outbound to user,Follow-up,Incident,INC24187286,AXA FRANCE ADMIN,Agent_065
CALL0394953,2024-09-13 14:57:12,2024-09,Inbound from Other,Information,Incident,INC24181795,AXA FRANCE ADMIN,Agent_002
CALL0394976,2024-09-13 15:14:24,2024-09,Outbound to Other,Follow-up,Incident,INC24150391,AXA FRANCE ADMIN,Agent_083
CALL0394982,2024-09-13 15:28:38,2024-09,Outbound to Support group,Information,Incident,INC24191331,AXA FRANCE ADMIN,Agent_033
CALL0394986,2024-09-13 15:30:41,2024-09,Outbound to Other,Follow-up,Incident,INC24191195,AXA FRANCE ADMIN,Agent_140
CALL0394994,2024-09-13 15:36:24,2024-09,Inbound from User,Update,Incident,INC24191331,AXA FRANCE ADMIN,Agent_004
CALL0394995,2024-09-13 15:38:04,2024-09,Outbound to Support group,Information,Incident,INC24181795,AXA FRANCE ADMIN,Agent_002
CALL0395014,2024-09-13 15:53:26,2024-09,Inbound from User,Information,Incident,INC24189962,AXA FRANCE ADMIN,Agent_130
CALL0395022,2024-09-13 16:04:18,2024-09,Inbound from User,Update,Incident,INC24160000,AXA FRANCE ADMIN,Agent_113
CALL0395035,2024-09-13 16:16:53,2024-09,Outbound to user,Information,Incident,INC24187607,AXA BANQUE,Agent_009
CALL0395039,2024-09-13 16:21:31,2024-09,Inbound from Other,Information,Incident,INC23796570,AXA FRANCE A2P,Agent_002
CALL0395041,2024-09-13 16:24:11,2024-09,Outbound to user,Follow-up,Incident,INC24191879,AXA FRANCE ADMIN,Agent_056
CALL0395049,2024-09-13 16:40:02,2024-09,Outbound to Other,Follow-up,Incident,INC24191742,AXA FRANCE ADMIN,Agent_116
CALL0395053,2024-09-13 16:42:15,2024-09,Outbound to Other,Follow-up,Incident,INC24190418,AXA FRANCE ADMIN,Agent_083
CALL0395062,2024-09-13 16:48:24,2024-09,Outbound to Other,Follow-up,Incident,INC24160000,AXA FRANCE ADMIN,Agent_140
CALL0395084,2024-09-13 17:05:58,2024-09,Inbound from User,Follow-up,Incident,INC24190432,AXA BANQUE,Agent_129
CALL0395116,2024-09-13 18:07:48,2024-09,Outbound to user,Update,Incident,INC24192666,AXA Services MOROCCO,Agent_051
CALL0395122,2024-09-13 19:20:46,2024-09,Outbound to user,Update,Incident,INC24192791,AXA FRANCE AEP,Agent_051
CALL0395138,2024-09-16 08:06:54,2024-09,Inbound from User,Information,Incident,INC24203595,AXA FRANCE ADMIN,Agent_009
CALL0395140,2024-09-16 08:26:40,2024-09,Inbound from User,Follow-up,Incident,INC24145629,AXA FRANCE ADMIN,Agent_128
CALL0395141,2024-09-16 08:47:27,2024-09,Inbound from User,Update,Incident,INC24190496,AXA BANQUE,Agent_113
CALL0395146,2024-09-16 09:02:06,2024-09,Inbound from User,Follow-up,Incident,INC24187018,AXA FRANCE ADMIN,Agent_147
CALL0395149,2024-09-16 09:09:36,2024-09,Inbound from User,Information,Incident,INC24190938,AXA FRANCE ADMIN,Agent_099
CALL0395150,2024-09-16 09:12:26,2024-09,Inbound from User,Update,Incident,INC24182330,AXA BANQUE,Agent_113
CALL0395153,2024-09-16 09:14:23,2024-09,Inbound from User,Follow-up,Incident,INC24192654,JURIDICA,Agent_128
CALL0395154,2024-09-16 09:14:44,2024-09,Inbound from User,Follow-up,Incident,INC24190496,AXA BANQUE,Agent_129
CALL0395164,2024-09-16 09:26:35,2024-09,Inbound from Other,Information,Incident,INC24203934,AXA FRANCE ADMIN,Agent_099
CALL0395166,2024-09-16 09:28:57,2024-09,Outbound to Support group,Information,Incident,INC24204003,AXA FRANCE ADMIN,Agent_009
CALL0395171,2024-09-16 09:36:21,2024-09,Outbound to Other,Follow-up,Incident,INC24189193,AXA FRANCE ADMIN,Agent_083
CALL0395180,2024-09-16 09:46:08,2024-09,Outbound to Support group,Update,Incident,INC24204741,AXA FRANCE ADMIN,Agent_104
CALL0395186,2024-09-16 09:52:58,2024-09,Outbound to Support group,Update,Incident,INC24204897,AXA FRANCE ADMIN,Agent_104
CALL0395187,2024-09-16 09:53:30,2024-09,Inbound from User,Follow-up,Incident,INC24145629,AXA FRANCE ADMIN,Agent_057
CALL0395193,2024-09-16 09:55:30,2024-09,Inbound from User,Follow-up,Incident,INC24145629,AXA FRANCE ADMIN,Agent_057
CALL0395196,2024-09-16 09:57:45,2024-09,Inbound from User,Follow-up,Incident,INC24204679,JURIDICA,Agent_120
CALL0395204,2024-09-16 10:01:59,2024-09,Outbound to Other,Follow-up,Incident,INC24203849,AXA FRANCE ADMIN,Agent_083
CALL0395206,2024-09-16 10:02:40,2024-09,Outbound to Other,Follow-up,Incident,INC24203913,AXA FRANCE ADMIN,Agent_140
CALL0395207,2024-09-16 10:03:58,2024-09,Outbound to Support group,Information,Incident,INC24205067,AXA FRANCE ADMIN,Agent_033
CALL0395214,2024-09-16 10:14:12,2024-09,Inbound from User,Information,Incident,INC24204717,AXA FRANCE ADMIN,Agent_009
CALL0395221,2024-09-16 10:21:57,2024-09,Inbound from User,Other,Incident,INC24204003,AXA FRANCE ADMIN,Agent_127
CALL0395225,2024-09-16 10:24:55,2024-09,Outbound to Support group,Update,Incident,INC24205548,AXA FRANCE ADMIN,Agent_104
CALL0395226,2024-09-16 10:25:53,2024-09,Outbound to Support group,Information,Incident,INC24204732,AXA FRANCE ADMIN,Agent_099
CALL0395228,2024-09-16 10:29:30,2024-09,Outbound to Other,Follow-up,Incident,INC24204060,AXA FRANCE ADMIN,Agent_160
CALL0395231,2024-09-16 10:31:44,2024-09,Outbound to user,Other,Incident,INC24204258,AXA FRANCE ADMIN,Agent_114
CALL0395234,2024-09-16 10:32:05,2024-09,Inbound from User,Update,Incident,INC24189326,AXA FRANCE ADMIN,Agent_113
CALL0395247,2024-09-16 10:38:32,2024-09,Inbound from User,Update,Incident,INC24205669,AXA FRANCE ADMIN,Agent_113
CALL0395250,2024-09-16 10:40:08,2024-09,Outbound to Other,Follow-up,Incident,INC24186533,UGIPS,Agent_097
CALL0395251,2024-09-16 10:40:30,2024-09,Outbound to Other,Follow-up,Incident,INC24205446,AXA FRANCE ADMIN,Agent_083
CALL0395252,2024-09-16 10:41:55,2024-09,Inbound from User,Update,Incident,INC24081967,AXA FRANCE ADMIN,Agent_033
CALL0395257,2024-09-16 10:45:26,2024-09,Inbound from User,Update,Incident,INC24081967,AXA FRANCE ADMIN,Agent_033
CALL0395268,2024-09-16 10:51:00,2024-09,Inbound from User,Follow-up,Incident,INC24191879,AXA FRANCE ADMIN,Agent_128
CALL0395270,2024-09-16 10:53:31,2024-09,Inbound from User,Follow-up,Incident,INC24204717,AXA FRANCE ADMIN,Agent_129
CALL0395272,2024-09-16 10:55:11,2024-09,Inbound from User,Follow-up,Incident,INC24205310,AXA FRANCE ADMIN,Agent_129
CALL0395279,2024-09-16 10:58:20,2024-09,Inbound from User,Information,Incident,INC24079226,AXA FRANCE ADMIN,Agent_009
CALL0395281,2024-09-16 10:58:39,2024-09,Inbound from User,Other,Incident,INC24205933,AXA FRANCE ADMIN,Agent_120
CALL0395285,2024-09-16 11:01:27,2024-09,Outbound to user,Update,Incident,INC24178440,AXA FRANCE ADMIN,Agent_051
CALL0395302,2024-09-16 11:08:48,2024-09,Inbound from User,Other,Incident,INC24081967,AXA FRANCE ADMIN,Agent_127
CALL0395308,2024-09-16 11:13:04,2024-09,Inbound from User,Follow-up,Incident,INC24155602,AXA FRANCE ADMIN,Agent_129
CALL0395309,2024-09-16 11:13:31,2024-09,Inbound from User,Follow-up,Incident,INC24155602,AXA FRANCE ADMIN,Agent_129
CALL0395311,2024-09-16 11:14:05,2024-09,Outbound to user,Follow-up,Incident,INC24204679,JURIDICA,Agent_028
CALL0395317,2024-09-16 11:22:11,2024-09,Outbound to Support group,Other,Incident,INC24205768,AXA FRANCE ADMIN,Agent_115
CALL0395319,2024-09-16 11:23:32,2024-09,Inbound from User,Update,Incident,INC24205824,AXA FRANCE ADMIN,Agent_153
CALL0395327,2024-09-16 11:28:51,2024-09,Outbound to user,Follow-up,Incident,INC24206523,AXA FRANCE ADMIN,Agent_171
CALL0395328,2024-09-16 11:29:25,2024-09,Outbound to user,Follow-up,Incident,INC24206363,AXA FRANCE ADMIN,Agent_120
CALL0395335,2024-09-16 11:32:20,2024-09,Inbound from User,Information,Incident,INC24180299,JURIDICA,Agent_009
CALL0395340,2024-09-16 11:38:04,2024-09,Inbound from User,Follow-up,Incident,INC24206368,AXA FRANCE ADMIN,Agent_129
CALL0395341,2024-09-16 11:38:20,2024-09,Outbound to Other,Follow-up,Incident,INC24186934,AXA FRANCE ADMIN,Agent_140
CALL0395342,2024-09-16 11:38:49,2024-09,Outbound to Support group,Information,Incident,INC24206659,AXA FRANCE ADMIN,Agent_009
CALL0395347,2024-09-16 11:42:50,2024-09,Outbound to user,Follow-up,Incident,INC24205067,AXA FRANCE ADMIN,Agent_091
CALL0395346,2024-09-16 11:42:50,2024-09,Outbound to Other,Follow-up,Incident,INC24204434,AXA FRANCE ADMIN,Agent_116
CALL0395367,2024-09-16 11:57:42,2024-09,Inbound from User,Update,Incident,INC24205824,AXA FRANCE ADMIN,Agent_113
CALL0395368,2024-09-16 12:00:22,2024-09,Inbound from User,Update,Incident,INC24203849,AXA FRANCE ADMIN,Agent_033
CALL0395369,2024-09-16 12:01:17,2024-09,Outbound to Support group,Information,Incident,INC24168177,AXA FRANCE ADMIN,Agent_099
CALL0395372,2024-09-16 12:05:20,2024-09,Outbound to Other,Follow-up,Incident,INC24182080,AXA FRANCE ADMIN,Agent_140
CALL0395375,2024-09-16 12:10:39,2024-09,Outbound to Support group,Other,Incident,INC24206664,AXA FRANCE ADMIN,Agent_115
CALL0395391,2024-09-16 12:32:20,2024-09,Inbound from User,Follow-up,Incident,INC24180299,JURIDICA,Agent_128
CALL0395398,2024-09-16 12:45:00,2024-09,Inbound from User,Other,Incident,INC24172638,AXA Services MOROCCO,Agent_127
CALL0395407,2024-09-16 13:14:44,2024-09,Inbound from User,Follow-up,Incident,INC24204741,AXA FRANCE ADMIN,Agent_056
CALL0395410,2024-09-16 13:19:40,2024-09,Outbound to user,Update,Incident,INC24157618,JURIDICA,Agent_104
CALL0395411,2024-09-16 13:19:51,2024-09,Outbound to Support group,Information,Incident,INC24207604,AXA FRANCE ADMIN,Agent_033
CALL0395414,2024-09-16 13:22:04,2024-09,Outbound to user,Update,Incident,INC24162105,AXA FRANCE ADMIN,Agent_104
CALL0395417,2024-09-16 13:24:08,2024-09,Outbound to user,Information,Incident,INC24144841,AXA FRANCE ADMIN,Agent_104
CALL0395419,2024-09-16 13:27:41,2024-09,Outbound to user,Update,Incident,INC24147235,AXA Services MOROCCO,Agent_104
CALL0395420,2024-09-16 13:37:07,2024-09,Outbound to user,Update,Incident,INC24206536,AXA FRANCE ADMIN,Agent_051
CALL0395424,2024-09-16 13:45:05,2024-09,Inbound from User,Follow-up,Incident,INC24062521,AXA FRANCE ADMIN,Agent_056
CALL0395426,2024-09-16 13:47:04,2024-09,Outbound to Support group,Information,Incident,INC24207756,AXA FRANCE ADMIN,Agent_009
CALL0395428,2024-09-16 13:47:51,2024-09,Outbound to user,Follow-up,Incident,INC24203868,AXA FRANCE ADMIN,Agent_065
CALL0395452,2024-09-16 14:14:15,2024-09,Outbound to user,Follow-up,Incident,INC24177553,AXA FRANCE ADMIN,Agent_069
CALL0395460,2024-09-16 14:18:38,2024-09,Inbound from User,Update,Incident,INC23931771,AXA FRANCE ADMIN,Agent_113
CALL0395478,2024-09-16 14:32:50,2024-09,Outbound to Support group,Information,Incident,INC24208350,AXA FRANCE ADMIN,Agent_009
CALL0395498,2024-09-16 14:46:12,2024-09,Outbound to Other,Follow-up,Incident,INC24177742,AXA FRANCE ADMIN,Agent_140
CALL0395505,2024-09-16 14:50:09,2024-09,Inbound from User,Follow-up,Incident,INC24207674,AXA BANQUE,Agent_129
CALL0395507,2024-09-16 14:50:27,2024-09,Outbound to Other,Follow-up,Incident,INC24205722,AXA FRANCE ADMIN,Agent_140
CALL0395508,2024-09-16 14:50:49,2024-09,Outbound to Support group,Other,Incident,INC24208341,AXA FRANCE ADMIN,Agent_056
CALL0395509,2024-09-16 14:50:56,2024-09,Outbound to user,Information,Incident,INC24038807,AXA BANQUE,Agent_009
CALL0395520,2024-09-16 14:54:20,2024-09,Outbound to Other,Follow-up,Incident,INC24181500,AXA FRANCE ADMIN,Agent_116
CALL0395540,2024-09-16 15:05:58,2024-09,Outbound to user,Update,Incident,INC23628418,AXA FRANCE ADMIN,Agent_004
CALL0395541,2024-09-16 15:06:21,2024-09,Outbound to user,Follow-up,Incident,INC24208694,AXA FRANCE ADMIN,Agent_056
CALL0395542,2024-09-16 15:07:14,2024-09,Outbound to Support group,Other,Incident,INC24208694,AXA FRANCE ADMIN,Agent_056
CALL0395555,2024-09-16 15:16:03,2024-09,Outbound to Other,Follow-up,Incident,INC24178403,AXA FRANCE ADMIN,Agent_116
CALL0395556,2024-09-16 15:16:20,2024-09,Outbound to user,Update,Incident,INC23819628,AXA FRANCE ADMIN,Agent_004
CALL0395564,2024-09-16 15:19:55,2024-09,Outbound to user,Update,Incident,INC23835529,AXA FRANCE ADMIN,Agent_004
CALL0395566,2024-09-16 15:20:46,2024-09,Inbound from User,Information,Incident,INC24186884,AXA FRANCE ADMIN,Agent_009
CALL0395571,2024-09-16 15:22:59,2024-09,Outbound to user,Update,Incident,INC23968753,AXA FRANCE ADMIN,Agent_004
CALL0395572,2024-09-16 15:23:45,2024-09,Outbound to user,Information,Incident,INC24107160,AXA FRANCE ADMIN,Agent_009
CALL0395577,2024-09-16 15:25:15,2024-09,Outbound to user,Information,Incident,INC24148721,UGIPS,Agent_009
CALL0395597,2024-09-16 15:44:11,2024-09,Outbound to Other,Follow-up,Incident,INC24206659,AXA FRANCE ADMIN,Agent_083
CALL0395599,2024-09-16 15:46:28,2024-09,Inbound from User,Other,Incident,INC24209044,AXA FRANCE ADMIN,Agent_120
CALL0395602,2024-09-16 15:47:36,2024-09,Inbound from User,Follow-up,Incident,INC24203940,AXA FRANCE ADMIN,Agent_147
CALL0395617,2024-09-16 16:00:21,2024-09,Outbound to user,Follow-up,Incident,INC24189156,AXA FRANCE ADMIN,Agent_056
CALL0395625,2024-09-16 16:04:50,2024-09,Outbound to user,Follow-up,Incident,INC23543339,AXA Services MOROCCO,Agent_056
CALL0395628,2024-09-16 16:07:17,2024-09,Outbound to Other,Follow-up,Incident,INC24208694,AXA FRANCE ADMIN,Agent_133
CALL0395630,2024-09-16 16:10:53,2024-09,Outbound to Support group,Information,Incident,INC24209442,AXA BANQUE,Agent_099
CALL0395636,2024-09-16 16:16:09,2024-09,Inbound from User,Follow-up,Incident,INC24209244,AXA FRANCE ADMIN,Agent_129
CALL0395637,2024-09-16 16:16:17,2024-09,Inbound from User,Update,Incident,INC24179561,AXA FRANCE ADMIN,Agent_113
CALL0395640,2024-09-16 16:19:58,2024-09,Inbound from User,Information,Incident,INC24208368,AXA FRANCE ADMIN,Agent_130
CALL0395641,2024-09-16 16:20:38,2024-09,Inbound from User,Update,Incident,INC24189156,AXA FRANCE ADMIN,Agent_104
CALL0395642,2024-09-16 16:23:38,2024-09,Outbound to user,Information,Incident,INC24181356,AXA FRANCE ADMIN,Agent_003
CALL0395645,2024-09-16 16:26:38,2024-09,Outbound to user,Information,Incident,INC24039255,AXA FRANCE ADMIN,Agent_003
CALL0395648,2024-09-16 16:27:54,2024-09,Outbound to user,Follow-up,Incident,INC24209772,JURIDICA,Agent_056
CALL0395654,2024-09-16 16:32:31,2024-09,Inbound from Other,Follow-up,Incident,INC24209772,JURIDICA,Agent_128
CALL0395662,2024-09-16 16:38:36,2024-09,Outbound to user,Information,Incident,INC24209889,AXA FRANCE ADMIN,Agent_104
CALL0395674,2024-09-16 16:45:17,2024-09,Outbound to Other,Follow-up,Incident,INC24208195,UGIPS,Agent_097
CALL0395677,2024-09-16 16:47:16,2024-09,Outbound to Other,Follow-up,Incident,INC24206748,AXA FRANCE ADMIN,Agent_083
CALL0395680,2024-09-16 16:51:12,2024-09,Inbound from User,Follow-up,Demande,RITM7980104,JURIDICA,Agent_128
CALL0395686,2024-09-16 16:52:14,2024-09,Outbound to Other,Follow-up,Incident,INC24208426,AXA FRANCE ADMIN,Agent_140
