ticket_id,opened_at,resolved_at,month,contact_type,company,category,subcategory,service,environment,state,incident_state,major_incident_state,closure_code,reopen_count,domain,reassignment_count,assignment_group,first_call_resolution,knowledge_article_used,resolution_time_hours,opened_by,assigned_to,resolved_by,resolved_by_group,creator_group
INC24249054,2024-09-20 10:23:41,2024-09-20 15:51:38,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My support - Mobile Edition Bypass,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,,5.465833333333333,Agent_072,Agent_132,Agent_132,OSS-VALDEFONTENAY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249075,2024-09-20 10:25:13,2024-09-20 10:42:41,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.2911111111111111,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249129,2024-09-20 10:29:18,,2024-09,Phone,AXA FRANCE AEP,Application,Other,My Support - Outlook,Production,En cours de traitement,En cours de traitement,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,,Agent_056,Agent_056,,,SD_ADMIN_L1_DSIAF
INC24249164,2024-09-20 10:31:22,2024-09-20 10:34:31,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.0525,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249174,2024-09-20 10:32:18,2024-09-20 10:57:45,2024-09,Phone,AXA FRANCE ADMIN,Matériel,Other,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  HARDWARE NON FONCTIONNEL ,0.4241666666666667,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249205,2024-09-20 10:33:59,2024-09-20 10:46:10,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.20305555555555554,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249207,2024-09-20 10:34:08,2024-09-20 11:17:36,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.7244444444444444,Agent_004,Agent_004,Agent_004,SD_ADMIN_L1_DSIAF,SD_ADMIN_L2_DSIAF
INC24249211,2024-09-20 10:34:34,2024-09-20 12:55:08,2024-09,Phone,AXA FRANCE ADMIN,Matériel,Other,My Support - Mobile Device,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-NANCY_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,2.3427777777777776,Agent_113,Agent_108,Agent_108,OSS-NANCY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249291,2024-09-20 10:39:22,,2024-09,Phone,AXA FRANCE ADMIN,Telephony,Other,My support - ECCO,Production,Nouveau,Nouveau,,,0,TOP/Golden Copy/SHARED,0,GDD_CTI_N2_DSIAF,False,AFR WP Genesys ECCO,,Agent_003,,,,SD_ADMIN_L1_DSIAF
INC24249308,2024-09-20 10:40:15,2024-09-20 11:30:43,2024-09,Chat,AXA FRANCE ADMIN,Network Drive,Access Rights,My Support – Restauration PRNAS,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP NETWORK DRIVE ACCESS RIGHTS,0.8411111111111111,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249324,2024-09-20 10:41:10,2024-09-20 10:50:17,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.15194444444444444,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249326,2024-09-20 10:41:14,2024-09-20 10:48:17,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - Kiwi,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.1175,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249407,2024-09-20 10:46:33,2024-09-20 10:53:42,2024-09,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My Support - One Account,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.11916666666666667,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249440,2024-09-20 10:49:40,2024-09-20 10:59:52,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VSC,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure- Réinitialisation du code PIN ,0.17,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249452,2024-09-20 10:50:35,,2024-09,Phone,AXA FRANCE ADMIN,Application,Performance,My support - Other Apps,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,OSS-LYON_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,,Agent_127,Agent_091,,,SD_ADMIN_L1_DSIAF
INC24249460,2024-09-20 10:50:54,2024-09-20 13:08:38,2024-09,Phone,AXA FRANCE ADMIN,Application,Data,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,1,OSS-TERRASSES_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,2.2955555555555556,Agent_130,Agent_083,Agent_083,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249544,2024-09-20 10:57:08,2024-09-20 11:46:24,2024-09,Phone,UGIPS,Security,Hardware Encryption,My Support - Bitlocker,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-UGIPS_L1_DSIAF,False,,0.8211111111111111,Agent_120,Agent_097,Agent_097,OSS-UGIPS_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249553,2024-09-20 10:57:29,2024-09-20 11:17:39,2024-09,Phone,AXA FRANCE ADMIN,Access,Other,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.33611111111111114,Agent_056,Agent_056,Agent_056,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249567,2024-09-20 10:58:19,2024-09-20 11:01:32,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Laptop,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.05361111111111111,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249589,2024-09-20 10:59:51,2024-09-20 11:23:07,2024-09,Phone,AXA FRANCE ADMIN,Application,Performance,My Support - Outlook,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.3877777777777778,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249599,2024-09-20 11:00:53,2024-09-20 11:53:07,2024-09,On-Call Service,AXA FRANCE ADMIN,Question / aide,How to,My Support - Shared Resource,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,GDA_L2_ATSFR,False,AFR WP INQUIRY HOW TO,0.8705555555555555,Agent_009,Agent_206,Agent_206,GDA_L2_ATSFR,SD_ADMIN_L1_DSIAF
INC24249603,2024-09-20 11:01:12,2024-09-20 11:15:48,2024-09,On-Call Service,AXA FRANCE ADMIN,Question / aide,Other,My support - NAE,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.24333333333333335,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249607,2024-09-20 11:01:42,2024-09-20 11:05:50,2024-09,Chat,AXA FRANCE ADMIN,Question / aide,Other,My support - Other Apps,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.06888888888888889,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249702,2024-09-20 11:08:09,2024-09-20 11:15:57,2024-09,Phone,AXA FRANCE ADMIN,Application,Unavailability,My Support - Kiwi,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.13,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249709,2024-09-20 11:08:35,2024-09-20 11:16:30,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Outlook,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.13194444444444445,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249777,2024-09-20 11:13:00,2024-09-20 11:17:38,2024-09,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.07722222222222222,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249822,2024-09-20 11:17:29,2024-09-20 11:22:01,2024-09,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.07555555555555556,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249826,2024-09-20 11:18:02,2024-09-20 11:30:17,2024-09,Chat,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.20416666666666666,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249850,2024-09-20 11:19:49,2024-09-20 11:43:14,2024-09,Chat,AXA FRANCE ADMIN,Logiciel,Installation / Configuration,My Support - Power BI,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INSTALLATION CONFIGURATION,0.3902777777777778,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249871,2024-09-20 11:21:40,2024-09-20 11:40:49,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Other,My Support - PackOffice,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PACK OFFICE] - Procédure - Problème de macros sur EXCEL,0.31916666666666665,Agent_130,Agent_130,Agent_130,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249939,2024-09-20 11:26:08,2024-09-20 11:45:07,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.3163888888888889,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249978,2024-09-20 11:28:27,2024-09-20 11:33:41,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.08722222222222223,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24249984,2024-09-20 11:28:54,,2024-09,Phone,AXA FRANCE ADMIN,Matériel,Hardware error,My support - Laptop,Production,En cours de traitement,En cours de traitement,Accepted,,0,TOP/Golden Copy/SHARED,0,SCSO_L3_ATSFR,False,[IM] - Process - Gestion des incidents pré majeur - majeur - SVI - Plaquette Applications majeurs,,Agent_056,Agent_200,,,SD_ADMIN_L1_DSIAF
INC24249989,2024-09-20 11:29:15,,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Teams,Production,En cours de traitement,En cours de traitement,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L2_DSIAF,False,AFR WP INQUIRY HOW TO,,Agent_113,Agent_003,,,SD_ADMIN_L1_DSIAF
INC24250040,2024-09-20 11:31:55,2024-09-20 11:59:19,2024-09,Phone,AXA FRANCE ADMIN,Logiciel,,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP LOGICIEL CODE ERROR,0.45666666666666667,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250048,2024-09-20 11:32:42,2024-09-20 11:49:23,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - VDI,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.27805555555555556,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250059,2024-09-20 11:33:51,2024-09-20 13:14:42,2024-09,On-Call Service,AXA FRANCE ADMIN,Application,Code Error,My support - Mobile Edition Bypass,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,WP_Device_Mobile-Products_HCL_L3_AGO,False,,1.6808333333333334,Agent_002,Agent_197,Agent_197,WP_Device_Mobile-Products_HCL_L3_AGO,SD_ADMIN_L1_DSIAF
INC24250082,2024-09-20 11:35:27,2024-09-20 11:56:57,2024-09,Phone,AXA FRANCE ADMIN,Telephony,Other,My support - ECCO,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP Genesys ECCO,0.35833333333333334,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250090,2024-09-20 11:36:10,2024-09-20 12:15:03,2024-09,Chat,AXA FRANCE ADMIN,Question / aide,How to,My Support - Software Installation,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,AFR WP INQUIRY HOW TO,0.6480555555555556,Agent_033,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250099,2024-09-20 11:36:42,2024-09-20 12:01:14,2024-09,Phone,AXA BANQUE,Question / aide,Other,My support - Other Apps,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.4088888888888889,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250100,2024-09-20 11:36:42,2024-09-20 11:49:30,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Proxy,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP SECURITY PROXY,0.21333333333333335,Agent_153,Agent_153,Agent_153,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250162,2024-09-20 11:41:30,2024-09-20 12:11:58,2024-09,On-Call Service,AXA FRANCE ADMIN,Application,Other,My Support - SALESFORCE,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP ENABLINGS,0.5077777777777778,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250173,2024-09-20 11:41:56,2024-09-20 11:58:28,2024-09,Phone,AXA FRANCE ADMIN,Application,Performance,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,,0.27555555555555555,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250247,2024-09-20 11:47:03,2024-09-20 11:48:14,2024-09,Phone,AXA FRANCE ADMIN,Flash Call,Bad Line Quality,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.01972222222222222,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250255,2024-09-20 11:48:04,,2024-09,Phone,AXA FRANCE ADMIN,Application,Unavailability,My Support - Outlook,Production,En cours de traitement,En cours de traitement,,,1,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,,Agent_113,Agent_113,,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250398,2024-09-20 11:59:13,2024-09-20 12:26:03,2024-09,Phone,AXA FRANCE ADMIN,Application,Other,My Support - NDF CONCUR,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.44722222222222224,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250400,2024-09-20 11:59:22,2024-09-20 12:24:33,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Teams,Production,Résolu,Résolu,,Résolu à distance (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.4197222222222222,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250402,2024-09-20 11:59:26,2024-09-20 12:09:25,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.1663888888888889,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250437,2024-09-20 12:02:17,2024-09-20 12:14:32,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My Support - VSC,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.20416666666666666,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250451,2024-09-20 12:03:19,2024-09-20 12:13:01,2024-09,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Other Apps,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.16166666666666665,Agent_130,Agent_130,Agent_130,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250512,2024-09-20 12:09:12,2024-09-20 12:30:04,2024-09,Phone,UGIPS,Application,Performance,My Support - Sibel,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.3477777777777778,Agent_004,Agent_004,Agent_004,SD_ADMIN_L1_DSIAF,SD_ADMIN_L2_DSIAF
INC24250533,2024-09-20 12:10:33,,2024-09,Phone,AXA FRANCE AEP,Matériel,Hardware broken,My support - Laptop,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-STRASBOURG_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_051,Agent_105,,,SD_ADMIN_L1_DSIAF
INC24250550,2024-09-20 12:12:08,2024-09-20 12:22:21,2024-09,On-Call Service,AXA FRANCE ADMIN,Access,Access,My support - Active Directory,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP UNLOCK AD ACCOUNT,0.17027777777777778,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250555,2024-09-20 12:12:59,2024-09-20 12:31:45,2024-09,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP AD Win Edition - Gestion Account,0.31277777777777777,Agent_104,Agent_083,Agent_083,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250570,2024-09-20 12:14:37,,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Outlook,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP INQUIRY HOW TO,,Agent_114,Agent_114,,,SD_ADMIN_L1_DSIAF
INC24250593,2024-09-20 12:16:31,,2024-09,Chat,JURIDICA,Access,Account locked,My Support - Proxy,Production,En cours de traitement,En cours de traitement,,,0,TOP/Golden Copy/SHARED,0,Tribu_DW_Device&OS_N3_DSIAF,False,AFR WP SECURITY PROXY,,Agent_099,Agent_151,,,SD_ADMIN_L1_DSIAF
INC24250594,2024-09-20 12:16:33,2024-09-20 12:29:44,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - VPN Win V2,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.21972222222222224,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250624,2024-09-20 12:18:55,2024-09-20 14:00:47,2024-09,Phone,AXA FRANCE ADMIN,Application,Unavailability,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,,1.6977777777777778,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250649,2024-09-20 12:21:27,,2024-09,Phone,AXA BANQUE,Access,Login failure,My Support - VSC,Production,En cours de traitement,En cours de traitement,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,,Agent_004,Agent_004,,,SD_ADMIN_L2_DSIAF
INC24250657,2024-09-20 12:22:30,2024-09-20 12:37:49,2024-09,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Mobile Device,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.25527777777777777,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250740,2024-09-20 12:29:49,2024-09-20 13:19:13,2024-09,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My Support - One Account,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.8233333333333334,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250884,2024-09-20 12:46:06,2024-09-20 13:18:34,2024-09,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[WINDOWS] - Procédure - Solution à l'apparition intempestive du Pop-up sécurité Windows ,0.5411111111111111,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250898,2024-09-20 12:47:39,2024-09-20 12:51:42,2024-09,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.0675,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24250942,2024-09-20 12:53:35,2024-09-20 13:55:08,2024-09,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),1,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,1.0258333333333334,Agent_104,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
